"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr6"	81080201	81103730	0.0830626975138636	23	0.0388814962544929	0.616131290621256	517	0.16783094789194	2	2	0	-6.73792200754076
"chr6"	81107488	81435359	0.0778608942565806	485	0.031815618453445	0.656663013304582	7165	0.196617109141559	2	2	0	-6.73691238904054
"chr6"	81435405	81830378	0.09381054787711	316	0.0749214585065309	0.629369032413871	8363	0.166501800108435	2	2	0	-6.75972764500384
"chr6"	81830411	82480838	0.0737280970593482	456	0.0328055431014931	0.653159040159471	8923	0.185759096895625	2	2	0	-6.75598994488846
"chr6"	82493357	83499812	0.0922373291512062	653	0.0483469903632492	0.609637838884901	21133	0.155073240447223	2	2	0	-6.85798857420662
"chr6"	83510446	85324933	0.0749803291686308	996	0.0370000118905591	0.646797016942745	37840	0.159616284830142	2	2	0	-6.74407634828908
"chr6"	85325677	86609433	0.0792943371158106	1570	0.0362709291060238	0.625178863613613	27642	0.183684095672351	2	2	0	-6.75960709772959
"chr6"	86609872	87401342	0.0995754475492596	180	0.0850649240859327	0.6410302435983	16261	0.139886585950211	2	2	0	-6.76658796973076
"chr6"	87401663	87735423	0.0889225334777316	450	0.036912499852825	0.609292646914674	7336	0.180537355492827	2	2	0	-6.78972299071371
"chr6"	87735875	88339029	0.0817631181321815	398	0.0502214805911561	0.636943795108716	12704	0.163781145871587	2	2	0	-6.73696372361559
"chr6"	88341318	88590943	0.0919120422778927	271	0.0594841291742279	0.607157416231635	5344	0.167074084498864	2	2	0	-6.77839400275082
"chr6"	88592728	91816259	0.0813713404901158	2111	0.0400860108312256	0.616548933152122	65022	0.156070044999092	2	2	0	-6.91092924047505
"chr6"	91817747	96692607	0.087768202403494	3159	0.0527446721066708	0.604368792131188	101322	0.153712864722582	2	2	0	-7.26846997943055
"chr6"	96693251	96935484	0.0829652572691435	227	0.0357164102689028	0.622061864420096	5163	0.162739346486816	2	2	0	-6.74550207928961
"chr6"	96937764	96990379	0.0883800583735094	74	0.0476204002249674	0.573922619699886	1157	0.169655938723053	2	2	0	-6.76717446363129
"chr6"	96990874	97065215	0.0706315388302575	113	0.0278731124603997	0.647157545416458	1625	0.188333849180791	2	2	0	-6.80013389041994
"chr6"	97068165	97092259	0.0838991683314769	30	0.0306478890537061	0.580223232227707	520	0.154930138829064	2	2	0	-6.74980314649622
"chr6"	97092371	97678084	0.078592624465716	303	0.0335048040872468	0.618700523633737	12241	0.151112634235148	2	2	0	-6.76436810582252
"chr6"	97681974	98490361	0.0833545647763326	657	0.0436775467763562	0.615120849900032	17091	0.165034691418323	2	2	0	-6.78121618880874
"chr6"	98490958	99735087	0.0834387112862691	1296	0.0376945682837348	0.608076648340695	26764	0.167564234536247	2	2	0	-6.8378085434247
"chr6"	99735094	99833947	0.0721555493360223	120	0.0371847524171525	0.658832595984945	2140	0.189611381817393	2	2	0	-6.76020751453482
"chr6"	99835500	99984779	0.0827765014320175	146	0.0328047580278811	0.616057388596158	3214	0.164793179407945	2	2	0	-6.74513436244264
"chr6"	99985482	100581759	0.0874623057883011	320	0.0597607848079497	0.635836697649476	12461	0.151462215061896	2	2	0	-6.74693664852985
"chr6"	100582248	101085322	0.0831464621415324	368	0.0399084204246594	0.613528089894231	10642	0.159689227803724	2	2	0	-6.76963521552075
"chr6"	101085507	101516411	0.0868376001645638	206	0.062430717839498	0.62126148014814	8969	0.14864084213057	2	2	0	-6.75918223942613
"chr6"	101526494	102577355	0.0853514783212802	662	0.0468618685842276	0.599835054909296	22048	0.155242961882512	2	2	0	-6.88610603093802
"chr6"	102580253	104139323	0.083966722252099	902	0.0463105665689331	0.614733289258905	32485	0.161992883141956	2	2	0	-6.82836397180212
"chr6"	104139465	104317947	0.0910509519928589	231	0.0340879410967253	0.588351628983364	3899	0.170698025313731	2	2	0	-6.82819689953061
"chr6"	104318568	104840250	0.0802649339690387	341	0.0436025581526343	0.634391430638667	10873	0.160325673864986	2	2	0	-6.737639113023
"chr6"	104841052	105129811	0.0796172926069174	246	0.0363243550372667	0.612027841610852	6157	0.166464027076855	2	2	0	-6.7521624021299
"chr6"	105131103	105607841	0.0733848065275618	363	0.0309499200991726	0.650317913689463	10114	0.164166657027018	2	2	0	-6.76066665618374
"chr6"	105611082	106080054	0.107997295321181	355	0.0640688999102109	0.630345780368807	9911	0.160089509013314	2	2	0	-6.85273674551538
"chr6"	106084571	107124062	0.0737743045083291	639	0.0348898381765048	0.670709242753091	21884	0.165562350637252	2	2	0	-6.78185988748069
"chr6"	107124778	108515643	0.0835676817663021	904	0.0541203052313307	0.662371824149957	29285	0.165118893206443	2	2	0	-6.75283328654479
"chr6"	108516814	108926104	0.0711934530183975	271	0.0290816013668788	0.680484803740105	8654	0.177468140432973	2	2	0	-6.80761045044899
"chr6"	108927176	109430398	0.0723617710706696	449	0.0278909007116507	0.688556603400944	10711	0.183556280215666	2	2	0	-6.81257484803401
"chr6"	109434106	109760821	0.0792682034594823	355	0.0425873902939289	0.659906895508945	7030	0.184566131559604	2	2	0	-6.73551376802355
"chr6"	109762861	109960878	0.0766103632150434	206	0.0339032670679138	0.668742710561629	4242	0.172368538842856	2	2	0	-6.74347528379831
"chr6"	109963311	110355580	0.0856878103929075	393	0.0438793876381661	0.639859597573841	8330	0.175999219821311	2	2	0	-6.74396725717461
"chr6"	110356329	111014485	0.0738110583644499	289	0.0338750740382892	0.673349434337588	13706	0.156192394301566	2	2	0	-6.77904439629437
"chr6"	111020895	112113302	0.0867909694841069	682	0.0481590907752194	0.653533319906963	22963	0.160863028786473	2	2	0	-6.74760857924291
"chr6"	112114995	112797769	0.0767454589328735	313	0.0421507753608511	0.650541172148259	14177	0.153527876739182	2	2	0	-6.73718502413853
"chr6"	112799003	112945740	0.0954541961089364	219	0.0609929246767677	0.61304159325807	3179	0.195720771236823	2	2	0	-6.77788655320561
"chr6"	112946534	113118762	0.0716855864507149	205	0.0330914692505373	0.667762696638694	3723	0.195653066588694	2	2	0	-6.77345535509404
"chr6"	113119038	113205437	0.0942564797623553	112	0.0403605921294509	0.620546960573003	1873	0.181935876083724	2	2	0	-6.80961173797865
"chr6"	113206609	113458840	0.076872113955182	339	0.0307459027747066	0.667965379072251	5495	0.19272737415693	2	2	0	-6.743463332727
"chr6"	113458906	113553999	0.101346932447136	57	0.0604664253655798	0.640492360788288	2001	0.153850889951377	2	2	0	-6.80709137991721
"chr6"	113556691	114015493	0.0753017258471758	311	0.0391317748024665	0.655275153989792	9657	0.170973410730723	2	2	0	-6.74326998928248
"chr6"	114016713	114953740	0.0873244419605193	880	0.0548943043673982	0.63035220729098	20013	0.170607272508138	2	2	0	-6.75651234270408
"chr6"	114954396	115345188	0.0732215380188627	244	0.0451187822669942	0.65475368718569	8218	0.171524448083149	2	2	0	-6.74774416351105
"chr6"	115450409	115845941	0.0815572658988355	60	0.0503248093953466	0.641621080300068	8103	0.131013396819436	2	2	0	-6.73450420945555
"chr6"	115848143	116114430	0.0723993001378098	232	0.0373568492275058	0.658635406054755	5587	0.179513072669964	2	2	0	-6.75942160806004
"chr6"	116114575	116220340	0.0888521083289733	76	0.0514434231896915	0.62648803232131	2230	0.156943642527021	2	2	0	-6.75335131906019
"chr6"	116220853	116494227	0.0940002186096475	210	0.0757818733056486	0.664781496734994	5794	0.171072574446724	2	2	0	-6.75761954978842
"chr6"	116494790	116566254	0.0825038411458157	95	0.0326673244595578	0.636455158065254	1549	0.186198455892239	2	2	0	-6.73686079643418
"chr6"	116566698	116849172	0.0744199145150741	220	0.0319077186808384	0.666287293781136	6012	0.178431380170342	2	2	0	-6.75603114754017
"chr6"	116851055	116937511	0.0828706850988833	138	0.0343655720460193	0.623819914748367	1926	0.187438863026837	2	2	0	-6.73913456838859
"chr6"	116937771	117235337	0.0775886338681615	230	0.0337465407237853	0.662327077507547	6257	0.179070992318522	2	2	0	-6.73922449966123
"chr6"	117236747	118730045	0.0783790466304263	1326	0.0401835423619213	0.632612420602271	31875	0.170423533647654	2	2	0	-6.74921347376144
"chr6"	118730532	119324354	0.0767347357859751	597	0.0346733620799908	0.657980226628769	12726	0.179453635542733	2	2	0	-6.74159333747613
"chr6"	119327390	119912720	0.0839103297218466	627	0.0382106835324713	0.617590947884489	12582	0.171894601767665	2	2	0	-6.76461557163541
"chr6"	119913740	120017826	0.0793447138446651	183	0.0319726236631341	0.649158307406243	2324	0.208513603266986	2	2	0	-6.73330442085247
"chr6"	120018091	120264167	0.0827399555925117	253	0.0367645383727542	0.602877289239433	5277	0.171862884364443	2	2	0	-6.76099953754757
"chr6"	120264540	120484634	0.0783587312626534	338	0.0367565989386463	0.634227123190618	4835	0.195163313776714	2	2	0	-6.73557573127057
"chr6"	120484788	120542003	0.0717923526273429	89	0.0301798575178166	0.604701443186967	1257	0.193839376661541	2	2	0	-6.78127984978499
"chr6"	120542454	120889326	0.0817691564519984	468	0.0392848541751817	0.63344184343086	7549	0.191322836946703	2	2	0	-6.73672535135799
"chr6"	120889374	120993933	0.0795292599046	131	0.0330374527232768	0.591551487460591	2265	0.176274419875229	2	2	0	-6.7492244604945
"chr6"	120995601	122304124	0.0853136767151665	1140	0.0449596786702129	0.612493550554701	27750	0.166472773130184	2	2	0	-6.82450874499397
"chr6"	122305267	122877742	0.0851397979943394	588	0.0488199520722333	0.631783335538731	12355	0.177686047893706	2	2	0	-6.74568034646267
"chr6"	122895883	123366287	0.0775225392580998	324	0.0275766388212265	0.650916307651883	9898	0.161247189872385	2	2	0	-6.73831976720663
"chr6"	123470890	123588080	0.0922090769381135	172	0.0365436546953149	0.593381881318893	2584	0.184221299556333	2	2	0	-6.81457950742972
"chr6"	123588101	125146873	0.0794659186673752	884	0.0444063197894909	0.630337164959495	32643	0.155963511826906	2	2	0	-6.75866107404838
"chr6"	125148388	128581802	0.0824204892090493	1893	0.0410070904593704	0.637428439618753	71815	0.156427535002514	2	2	0	-6.7531058309716
"chr6"	128597606	128980432	0.0930193753042836	465	0.0476777690410756	0.621952834463379	8279	0.181274822410521	2	2	0	-6.78813638722593
"chr6"	128980887	129098757	0.0786416195507619	175	0.0482406202118468	0.69780904582066	2469	0.206662393459071	2	2	0	-6.74302359319975
"chr6"	129099546	130215860	0.0779712776402044	913	0.0392470107100683	0.655577177229816	23691	0.173189230156325	2	2	0	-6.738666891376
"chr6"	130221089	130449980	0.0839968144818857	291	0.0365559454665215	0.623002538524924	4986	0.181956291528881	2	2	0	-6.7460124006489
"chr6"	130452670	131202595	0.0804098152856475	95	0.0544166765987162	0.653501555596982	15357	0.131611217646346	2	2	0	-6.73579643564641
"chr6"	131206775	131388672	0.0843130475532242	161	0.0441997468796327	0.643028129632637	3901	0.179309550864571	2	2	0	-6.73884133007092
"chr6"	131389257	132176284	0.0747894315885645	542	0.0541446117043199	0.666755902999888	16458	0.167769838404344	2	2	0	-6.75399614037153
"chr6"	132176834	133938261	0.0864313293122263	1063	0.0475714750133341	0.636149103936047	36760	0.158314448401187	2	2	0	-6.75562668427976
"chr6"	133938517	134939165	0.0760801026028459	697	0.0383716944286637	0.651934144915656	21148	0.167540478120243	2	2	0	-6.74062266086289
"chr6"	134941427	135556839	0.0791507152378514	393	0.0416718636214782	0.634622651099914	12977	0.159976921250266	2	2	0	-6.73851549406703
"chr6"	135570532	136278266	0.0746917625103409	419	0.0424774891734246	0.667246198546651	14826	0.162651480348242	2	2	0	-6.75786359040781
"chr6"	136298781	136707762	0.0823150726382679	63	0.0307540746574972	0.654732963033777	8381	0.135633860867616	2	2	0	-6.73837830663432
"chr6"	136708683	136762000	0.0757172049104567	86	0.0279285094766417	0.702579596158021	1170	0.205725939903781	2	2	0	-6.75230314430794
"chr6"	136764158	137009833	0.0832382779145981	309	0.0368475776588048	0.633030960150683	5315	0.181515310854262	2	2	0	-6.73972476413405
"chr6"	137012650	137653498	0.0798406094682838	611	0.0357699311887474	0.668531804023349	13713	0.177442977463143	2	2	0	-6.7463116991661
"chr6"	137653616	137653728	0.327407017313872	15	0.0340647842178624	0.870262835762232	17	0.1331283381244	19	13	6	-6.77833458224005
"chr6"	137653982	138874146	0.0745933847563301	765	0.0324293494235468	0.670002056220231	25701	0.166963421962708	2	2	0	-6.78205163502193
"chr6"	138875019	139342110	0.0784288738065371	363	0.0389073783363335	0.657274380625265	9945	0.182236606602838	2	2	0	-6.73617884380337
"chr6"	139342118	139524460	0.0774467088274555	189	0.0266011955913557	0.681993490718824	3903	0.182563792355025	2	2	0	-6.74775981397534
"chr6"	139534276	142108712	0.0915799320103635	964	0.0587669616699905	0.625309565792801	53249	0.149124494311028	2	2	0	-6.83470941516757
"chr6"	142109691	142427872	0.0779165542845786	148	0.0313224156359674	0.671443703163733	6600	0.15522679671641	2	2	0	-6.74672691531823
"chr6"	142442751	142656143	0.0843197181118265	144	0.0431799908111281	0.649436146965907	4470	0.163539956012392	2	2	0	-6.73909100839376
"chr6"	142657239	142864754	0.0751060669309357	187	0.0282962601658053	0.653803269689404	4426	0.169256816173274	2	2	0	-6.75146268242092
"chr6"	142865916	142952739	0.0856481438105219	48	0.0297562720606993	0.658664541437263	1816	0.158333374854285	2	2	0	-6.75521195813874
"chr6"	142953095	143378703	0.0719116263329065	325	0.0299363912549178	0.671136412759328	9007	0.173214494148259	2	2	0	-6.78812955849118
"chr6"	143380963	144254445	0.0724130277310389	847	0.0316626975102416	0.656711936125018	18741	0.181018053126936	2	2	0	-6.77100598073464
"chr6"	144256656	144302146	0.0668679303115158	66	0.0319103384026196	0.689327787375392	1002	0.195091318873126	2	2	0	-6.83594352839383
"chr6"	144302363	145113335	0.094612534675256	176	0.0632205200535725	0.639517106167899	16617	0.137653305227448	2	2	0	-6.76820919105989
"chr6"	145115240	146583272	0.0808782914795485	259	0.0388407829098266	0.632984891316813	30064	0.134574559437641	2	2	0	-6.75601799426484
"chr6"	146591473	146766603	0.0911495302861857	86	0.0378348144889664	0.61264005639876	3642	0.146766037679021	2	2	0	-6.7989909369188
"chr6"	146767221	147788841	0.0794133105511121	362	0.0286269844604431	0.648913418979026	21129	0.147616747515942	2	2	0	-6.73357708604109
"chr6"	147789100	148073915	0.0823134913614041	183	0.0466213649775652	0.626447155794394	5988	0.154001248033853	2	2	0	-6.74187854925907
"chr6"	148074525	148383818	0.0789723312437973	298	0.0406478200092824	0.654732174428608	6647	0.173824225686343	2	2	0	-6.73432256263478
"chr6"	148385676	148579977	0.0769812494503547	197	0.0373720137147521	0.62985679851496	4182	0.173868701943673	2	2	0	-6.73968162528409
"chr6"	148583724	148921842	0.0758541722386022	297	0.0572099798984565	0.659599517628845	7177	0.171365705852204	2	2	0	-6.73882589612558
"chr6"	148923646	149169450	0.0865238863142731	420	0.0485646234444495	0.624227932794611	5446	0.1964610587836	2	2	0	-6.74865021520869
"chr6"	149170581	149634221	0.0722380932719767	442	0.0291177331381941	0.691025849611941	9913	0.18847251210342	2	2	0	-6.80943917584142
"chr6"	149640827	150057961	0.12271908676424	128	0.0726461041408994	0.658747869759347	8596	0.142671394815639	2	2	0	-6.93769372722921
"chr6"	150060531	150101521	0.0692857680800947	64	0.0279805372762898	0.692548506628715	902	0.204227018432959	2	2	0	-6.82257433935526
"chr6"	150108744	150150458	0.073770485359001	51	0.0291602200158461	0.635511542307334	906	0.177298756328537	2	2	0	-6.76058317251739
"chr6"	150150789	150197819	0.0930330187997245	71	0.0561300982322799	0.676169360569888	1031	0.195498240052887	2	2	0	-6.76663087745116
"chr6"	150198015	150467387	0.087113457164129	251	0.0497248502568658	0.642983910339177	5770	0.165878000421243	2	2	0	-6.74547428612127
"chr6"	150467409	150784926	0.0765518237864931	504	0.0431577289685696	0.674869227869569	7020	0.20163770116294	2	2	0	-6.74529498944573
"chr6"	150785738	150999918	0.0769015558419455	286	0.0430183008933775	0.66679437865872	4670	0.194607153230106	2	2	0	-6.73928524612774
"chr6"	151008838	151225125	0.0874056709476508	182	0.0421028173458991	0.63417999827097	4631	0.163326144427324	2	2	0	-6.75340653035882
"chr6"	151226005	151575100	0.072949373498462	448	0.034509931870274	0.6782364166873	7662	0.203577247124196	2	2	0	-6.76934764246068
"chr6"	151575802	152096007	0.0765339959719016	226	0.059895446104943	0.649761641926196	10824	0.153711960464613	2	2	0	-6.73531448795248
"chr6"	152099995	152363355	0.087179365523154	245	0.0377344691752041	0.625951575360861	5613	0.164921478012479	2	2	0	-6.76088665837861
"chr6"	152364378	152607747	0.0785149744559987	254	0.0370566794034063	0.665804519481872	5208	0.1797264173436	2	2	0	-6.73777643344213
"chr6"	152608129	152774867	0.0802600939757774	275	0.0344073081386939	0.614130975131892	3625	0.203750835531233	2	2	0	-6.73954078800502
"chr6"	152778161	153127172	0.0764019500061906	514	0.0324303981026423	0.662280536587598	7624	0.198006327462552	2	2	0	-6.74340268416132
"chr6"	153130765	154438085	0.0799892918525021	1026	0.0382879376854589	0.646658405805469	27710	0.16915263347286	2	2	0	-6.73303177113337
"chr6"	154449123	154481420	0.092132969830093	47	0.0414027286413036	0.596973242451853	725	0.193143696147201	2	2	0	-6.78741395807759
"chr6"	154482749	154874244	0.0751774117127336	407	0.0390930487130417	0.682570843810542	8436	0.19451921037972	2	2	0	-6.76007014112124
"chr6"	154875060	155162209	0.0869920206062759	331	0.0580798298038716	0.643033204345322	6203	0.188147879980722	2	2	0	-6.74186831128561
"chr6"	155164780	155255311	0.0716173814500071	135	0.029457499530798	0.682997503900186	2001	0.204436618277044	2	2	0	-6.78513318124512
"chr6"	155256240	155328755	0.0862542385836128	121	0.0348198452803046	0.620153434385483	1593	0.200338303289275	2	2	0	-6.75421432725425
"chr6"	155330029	156477131	0.0794964487678545	1024	0.0454062211554995	0.636960570914044	24306	0.173804606169537	2	2	0	-6.73848729837956
"chr6"	156477513	157092686	0.0751765582899873	263	0.0461991932222537	0.655865190272568	12794	0.153343368366438	2	2	0	-6.74259604021239
"chr6"	157092754	157309763	0.171037507127351	134	0.109360443995107	0.642221719368051	4484	0.148818925791522	2	2	0	-7.12267466853079
"chr6"	157310407	157314342	0.339309862573375	144	0.118970097832698	0.434856227996466	270	0.214520890595114	3	2	1	-6.76840709445894
"chr6"	157314534	158676213	0.0795375086491424	1100	0.0469043538768684	0.657870715522377	28958	0.169923454575274	2	2	0	-6.74118307252652
"chr6"	158690961	159170397	0.0711669267302673	370	0.0315108177309491	0.694888497476998	10197	0.180321491618564	2	2	0	-6.82496464602966
"chr6"	159178935	159236555	0.070518024464876	101	0.0322836592328897	0.639590369938837	1273	0.210389916249206	2	2	0	-6.78450350129565
