Hugo_Symbol	100-PM-064_LCM3
AC006581.1	-0.621
HNRNPA1P34	-0.621
VDAC2P2	-0.621
LINC00612	-0.621
A2M-AS1	-0.621
A2M	-0.621
KRT17P8	-0.621
BTG1P1	-0.621
PZP	-0.621
TPT1P12	-0.621
A2MP1	-0.621
MIR1244-3	-0.621
PTMAP4	-0.621
LINC00987	-0.621
AC010175.1	-0.621
AC009533.1	-0.621
AC009533.2	-0.621
AC009533.3	-0.621
AC009533.4	-0.621
LINC02367	-0.621
AC009533.5	-0.621
AC141557.1	-0.621
AC141557.2	-0.621
DDX12P	-0.621
AC092821.1	-0.4941
AC092821.4	-0.6181
AC092821.2	-0.6181
AC092821.3	-0.6181
KLRB1	-0.6181
RNU6-700P	-0.6181
GOT2P3	-0.6181
AC010186.4	-0.6181
AC010186.1	-0.6181
AC010186.2	-0.6181
AC010186.3	-0.6181
CLEC2D	-0.6181
AC007068.1	-0.6181
LINC02390	-0.6181
CLECL1	-0.6181
CD69	-0.6181
GCNAP1	-0.6181
KLRF1	-0.6181
CLEC2B	-0.6181
AC091814.1	-0.6181
KLRF2	-0.6181
CLEC2A	-0.6181
LINC02470	-0.6181
CLEC12A-AS1	-0.6181
CLEC12A	-0.6181
CLEC1B	-0.6181
CLEC12B	-0.6181
AC024224.2	-0.6181
CLEC9A	-0.6181
AC024224.1	-0.6181
CLEC1A	-0.6181
RN7SKP161	-0.6181
HNRNPABP1	-0.6181
CLEC7A	-0.6181
OLR1	-0.6181
TMEM52B	-0.6181
GABARAPL1	-0.6181
AC115676.1	-0.6181
KLRD1	-0.6181
LINC02617	-0.6181
LINC02598	-0.6181
AC022075.1	-0.6181
KLRK1	-0.6181
KLRC4-KLRK1	-0.6181
KLRC4	-0.6181
KLRC3	-0.6181
AC068775.1	-0.6181
KLRC2	-0.5853
KLRC1	-0.5853
EIF2S3B	-0.5853
SLC25A39P2	-0.5853
LINC02446	-0.5853
KLRA1P	-0.5853
MAGOHB	-0.5853
STYK1	-0.5853
YBX3	-0.5853
LINC02366	-0.654
HSPE1P12	-0.654
TAS2R7	-0.654
TAS2R8	-0.654
TAS2R9	-0.654
PRH1	-0.654
TAS2R10	-0.654
AC006518.1	-0.654
PRR4	-0.654
AC018630.2	-0.654
AC006518.2	-0.654
TAS2R13	-0.654
PRH2	-0.654
TAS2R14	-0.654
TAS2R15P	-0.654
TAS2R50	-0.654
TAS2R20	-0.654
TAS2R19	-0.3598
TAS2R31	-0.6056
TAS2R63P	-0.6056
TAS2R46	-0.6056
TAS2R64P	-0.6056
TAS2R43	-0.6056
AC018630.1	-0.6056
TAS2R30	-0.6056
AC134349.2	-0.6056
AC134349.1	-0.6056
SMIM10L1	-0.6056
TAS2R42	-0.6056
AC244131.1	-0.6056
AC244131.2	-0.6056
PRB3	-0.6056
PRB4	-0.6056
PRB1	-0.6056
PRB2	-0.6056
AC078950.1	-0.6056
HIGD1AP8	-0.6056
AC007450.4	-0.6056
AC007450.3	-0.6056
DDX55P1	-0.6056
AC007450.2	-0.6056
AC007450.1	-0.6056
RNU7-60P	-0.6056
LINC01252	-0.6056
ETV6	-0.6056
BCL2L14	-0.6056
PTMAP9	-0.6056
MIR1244-4	-0.6056
LRP6	-0.6056
AC007537.1	-0.6056
RNU6-545P	-0.6056
AC007621.1	-0.6056
RNU6-318P	-0.6056
MANSC1	-0.6056
RPL23AP66	-0.6056
LOH12CR2	-0.6056
BORCS5	-0.6056
AC007619.2	-0.6056
DUSP16	-0.6056
AC007619.1	-0.6056
AC092824.1	-0.6056
CREBL2	-0.6056
RPL21P136	-0.6056
AC008115.4	-0.6056
GPR19	-0.6056
AC008115.2	-0.6056
CDKN1B	-0.6056
AC008115.3	-0.6056
AC008115.1	-0.6056
APOLD1	-0.6056
MIR613	-0.6056
STX8P1	-0.6056
DDX47	-0.6056
AC007215.1	-0.6056
AC007688.2	-0.6056
RPL13AP20	-0.6056
GPRC5A	-0.6056
MIR614	-0.6056
GPRC5D-AS1	-0.6056
GPRC5D	-0.6056
AC007688.3	-0.6056
AC007688.1	-0.6056
HEBP1	-0.6056
HTR7P1	-0.6056
AC023790.2	-0.6056
AC023790.1	-0.6056
FAM234B	-0.6056
GSG1	-0.6056
EMP1	-0.6056
AC022276.1	-0.6056
LINC01559	-0.6056
GRIN2B	-0.6056
RNA5SP353	-0.6056
RNU6-590P	-0.6056
AC007527.1	-0.6056
AC007527.2	-0.6056
AC007535.1	-0.6056
RN7SKP162	-0.6056
AC092470.1	0.2786
AC135001.1	0.2786
AC092112.1	0.2786
MRPS18CP4	0.2786
RNU6-491P	0.2786
GNAI2P1	0.2786
RPL30P11	0.2786
ATF7IP	0.2786
PLBD1	0.2786
AC008114.1	0.2786
RN7SKP134	0.2786
PLBD1-AS1	0.2786
GUCY2C	0.2786
AC010168.1	0.2786
AC010168.2	0.2786
H4-16	0.2786
H2AJ	0.2786
WBP11	0.2786
C12orf60	0.2786
SMCO3	0.2786
AC007655.2	0.2786
ART4	0.2786
AC007655.1	0.2786
MGP	0.2786
ERP27	0.2786
ARHGDIB	0.2786
PDE6H	0.2786
LINC01489	0.2786
RERG	0.2786
RERG-IT1	0.2786
RERG-AS1	0.2786
METTL8P1	0.2786
PTPRO	0.2786
AC092183.1	0.2786
EPS8	-0.5796
RNU6-251P	0.2786
AC073651.1	0.2786
AC073651.2	0.2786
STRAP	-0.5796
DERA	-0.5796
EGLN3P1	-0.5796
SLC15A5	-0.5796
MGST1	-0.6621
SUPT16HP1	-0.6621
AC007528.1	-0.6621
AC007552.1	0
LMO3	-0.618
AC007552.2	-0.618
AC007529.2	-0.618
AC007529.1	-0.618
AC023512.1	-0.676
EEF1A1P16	-0.676
AC092793.1	-0.676
RNU6-837P	-0.676
AC092110.1	-0.676
RPL7P40	-0.63
PSMC1P8	-0.63
TIMM17BP1	-0.63
AC048352.1	-0.648
LINC02378	-0.648
MIR3974	-0.648
AC087321.1	-0.648
RERGL	-0.6975
PIK3C2G	-0.6975
NDFIP1P1	-0.6975
AC092851.1	-0.6975
ZKSCAN7P1	-0.6975
PLCZ1	-0.6975
PSMC1P9	-0.6547
AC087242.1	-0.6547
CAPZA3	-0.6547
RPL7P6	-0.6547
MEF2BNBP1	-0.6547
PLEKHA5	-0.6547
AC092828.1	-0.6547
RN7SL459P	-0.6547
RN7SL67P	-0.6547
AEBP2	-0.7676
PDCD5P1	-0.6547
AC091805.2	-0.6547
RNU6-254P	-0.6547
EEF1A1P4	-0.6547
AC091805.1	-0.6547
AC137561.1	-0.6547
RNU1-146P	-0.5714
AC024901.1	-0.7465
TCP1P3	-0.7096
LINC02398	-0.7096
AC126468.1	-0.7096
LINC02468	-0.6212
AC129102.1	-0.6212
PDE3A	-0.7059
UBE2L2	-0.6212
AC112777.1	-0.7059
SLCO1C1	-0.5702
SLCO1B3	-0.5702
SLCO1B3-SLCO1B7	-0.8795
AC011604.1	-0.5702
SLCO1B7	-0.8795
AC022335.1	-0.6242
SLCO1B1	-0.6242
SLCO1A2	-0.6716
IAPP	-0.6716
PYROXD1	-0.6716
ELOCP31	-0.6716
RECQL	-0.6716
GOLT1B	-0.6716
SPX	-0.6716
GYS2	-0.6716
AC010197.2	-0.6716
LDHB	-0.6716
AC010197.1	-0.6716
AC010185.1	-0.6716
KCNJ8	-0.6716
ABCC9	-0.6716
AC008250.1	-0.6716
AC008250.2	-0.6716
AC092862.1	-0.6716
CMAS	-0.6716
ST8SIA1	-0.6716
AC007671.1	-0.6716
SULT6B2P	-0.6716
RNU1-149P	-0.6716
AC087318.1	-0.6716
AC053513.1	-0.6716
C2CD5	-0.6716
AC053513.2	-0.6716
LRRC34P1	-0.6716
AC087241.1	-0.6716
AC087241.2	-0.6716
ETNK1	-0.6716
AC084816.1	0.2409
RPS27P22	0.2409
AC084819.1	0.2409
AC087258.1	0.2409
AC087235.2	0.2409
AC087235.1	0.2409
SOX5	0.2409
AC087260.1	0.2409
MIR920	0.2409
SOX5-AS1	0.2409
LINC00477	0.2409
KNOP1P1	0.2409
AC087312.1	0.2409
AC023796.1	0.2409
RN7SL38P	0.2409
BCAT1	0.2409
AC023796.2	0.2409
AC026310.3	0.2409
AC026310.2	0.2409
AC026310.1	0.2409
C12orf77	0.2409
LRMP	0.2409
CENPUP2	0.2409
AC023510.1	0.2409
AC023510.2	0.2409
CASC1	0.2409
ETFRF1	0.2409
KRAS	0.2409
AC092794.1	0.2409
AC092794.2	0.2409
AC087239.1	0.2409
RNU4-67P	0.2409
AC092451.1	0.2409
LMNTD1	0.2409
AC092451.3	0.2409
AC092451.2	0.2409
TUBB4BP1	0.2409
AC022367.1	0.2409
RN7SKP262	0.2409
AC019209.3	0.2537
TDGP1	0.2537
AC019209.2	0.2745
MIR4302	0.2745
AC019209.1	0.2745
RASSF8-AS1	0.2745
RASSF8	0.2745
BHLHE41	0.2745
SSPN	0.2745
AC022509.3	0.2745
AC022509.5	0.2745
AC022509.2	0.2745
AC022509.1	0.2745
AC022509.4	0.2745
AC055720.1	0.2745
AC055720.3	0.2745
AC024145.1	0.2745
ITPR2	0.2745
AC055720.2	0.2745
RNA5SP354	0.2745
AC023051.1	0.2745
AC023051.2	0.2745
INTS13	0.2745
FGFR1OP2	0.2745
TM7SF3	0.2745
AC024896.1	0.2745
MED21	0.2745
AC092747.4	0.2745
C12orf71	0.2745
AC092747.3	0.2745
AC092747.1	0.2745
AC092747.2	0.2745
STK38L	0.2745
ARNTL2	0.2745
ARNTL2-AS1	0.2745
SMCO2	0.2745
RARS1P1	0.2745
PPFIBP1	0.2745
AC087257.1	0.2745
AC087257.2	0.2745
AC009509.4	0.2745
AC009509.2	0.2745
REP15	0.2745
AC009509.5	0.2745
HMGB1P49	0.2745
AC009509.3	0.2745
MRPS35	0.2745
AC009509.1	0.2745
MANSC4	0.2745
AC009511.2	0.2745
KLHL42	0.2745
AC009511.1	0.2745
RN7SKP15	0.2745
AC009511.3	0.2745
AC008011.1	0.2745
PTHLH	0.2745
AC008011.2	0.2745
CCDC91	0.2745
AC022364.1	0.2745
AC022364.2	0.2745
AC022079.2	0.2745
AC022079.1	0.2745
RNU4-54P	0.2745
RNA5SP355	0.2745
AC084754.1	0.2745
AC022081.1	0.2745
AC024255.1	0.2745
AC012150.1	0.2745
FAR2	0.2745
AC012150.2	0.2745
AC009318.4	0.2745
AC009318.1	0.2745
AC009318.3	0.2745
AC009318.2	0.2745
ERGIC2	0.2745
OVCH1-AS1	0.2745
OVCH1	0.2745
TMTC1	0.2745
AC009320.1	0.2745
RPL21P99	0.2745
AC023511.3	0.2745
AC023511.2	0.2745
AC023511.1	0.2745
LINC02386	0.2745
AC078776.2	0.2745
RNA5SP356	0.2745
AC078776.1	0.2745
AC026371.1	0.2745
IPO8	0.2745
AC012673.1	0.2745
CAPRIN2	0.2745
AC010198.1	0.2745
LINC00941	0.2745
AC010198.2	0.2745
PPIAP44	0.2745
TSPAN11	0.2745
AC008013.2	0.2745
AC008013.3	0.2745
DDX11-AS1	0.2745
DDX11	0.2892
AC008013.1	0.2892
AC008013.4	0.2892
AC024940.2	0.2892
AC024940.5	0.3013
AC024940.3	0.3013
MREGP1	0.3013
AC024940.6	0.3013
SINHCAF	0.3013
AC024940.4	0.3013
AC024940.1	0.3013
LINC02387	0.3013
AC068792.2	0.3013
DENND5B	0.3013
RNU6-618P	0.3013
AC068792.1	0.3013
AC022080.2	0.3013
AC022080.4	0.3013
AC022080.1	0.3013
AC022080.3	0.3013
DENND5B-AS1	0.3013
RNU5F-4P	0.3013
RPL31P50	0.3013
AK4P3	0.3013
AC068774.1	0.3013
ETFBKMT	0.3013
AMN1	0.3013
STMN1P1	0.3013
AC023157.3	0.3013
AC023157.2	0.3013
AC023157.1	0.3013
H3-5	0.3013
RNU6-1069P	0.3013
AC023050.2	0.3013
AC023050.3	0.3013
LINC02422	0.3013
AC023050.4	0.3013
AC023050.1	0.3013
RPL12P32	0.3013
AC023050.5	0.3013
RESF1	0.3013
AC016957.2	0.3013
AC016957.1	0.3013
AC048344.2	0.3013
AC048344.3	0.3013
AC048344.1	0.3013
BICD1	0.3013
AC048344.4	0.3013
AC016954.1	0.3013
AC026356.1	0.3013
AC026356.2	0.3013
AC087245.1	0.3013
FGD4	0.3013
RNU6-494P	0.3013
DNM1L	0.3013
AC084824.3	0.3013
AC084824.1	0.3013
AC084824.6	0.3013
AC084824.2	0.3013
YARS2	0.3013
AC084824.4	0.3013
AC084824.5	0.3013
AC087588.3	0.3013
PKP2	0.3013
AC087588.2	0.3013
AC087588.1	0.3013
AC087311.1	0.3013
AC087311.2	0.3013
SYT10	0.3013
AC023158.1	0.3013
AC023158.2	0.3013
AC016956.1	0.3013
RNU6-400P	0.3013
AC024153.1	0.3013
RNU6-472P	0.3013
AC046130.1	0.3013
AC046130.2	0.3013
ALG10	0.3013
AC046130.3	0.3013
AC140847.1	0.3013
AC140847.3	0.3013
TUBB8P4	0.3013
AC140847.2	0.3013
RNA5SP357	0.3013
DUX4L27	0.3013
AK6P1	0.3013
ZNF970P	0.2344
AK6P2	0.2344
CLUHP8	0.2344
AC079460.1	0.2344
AC079460.2	0.2344
RNA5SP358	0.2344
RNA5SP359	0.2344
TUBB8P5	0.2344
AC117372.2	0.2344
NF1P12	0.2344
AC117372.1	0.2344
ALG10B	0.2344
AC087897.1	0.2344
AC087897.2	0.2344
CPNE8	0.2344
CPNE8-AS1	0.2344
AC018448.2	0.2344
AC018448.1	0.2344
LINC02406	0.2344
AC084373.1	0.2344
KIF21A	0.2344
AC121334.4	0.2344
AC121334.1	0.2344
AC121334.2	0.2344
ABCD2	0.2344
AC121334.3	0.2344
C12orf40	0.2344
SLC2A13	0.2344
AC121336.1	0.2344
RPL30P13	0.2344
LINC02555	0.2344
LINC02471	0.2344
LRRK2-DT	0.2344
LRRK2	0.2344
AC084290.1	0.2344
MUC19	0.2344
AC107023.1	0.2344
RNU6-713P	0.2834
CNTN1	0.2834
AC016144.1	0.2834
AC015540.1	0.2834
PDZRN4	0.2834
AC090531.1	0.2834
RNA5SP360	0.2834
MTND2P17	0.2834
MTND1P24	0.2834
LINC02400	0.2834
AC090630.1	0.2834
AC006197.1	0.2834
AC006197.2	0.2834
AC023513.1	0.2834
GXYLT1	0.2834
YAF2	0.2834
PPHLN1	0.2834
AC020629.1	0.2834
ZCRB1	0.2834
MIR7851	0.2834
AC079684.1	0.2834
AC079684.2	0.2834
RNU6-249P	0.2834
AC079601.3	0.2834
AC079601.1	0.2834
PRICKLE1	0.2834
AC079601.2	0.2834
AC079600.3	0.2834
LINC02402	0.2834
AC079600.2	0.2834
AC079600.1	0.2834
LINC02451	0.2834
RPS27P21	0.2834
LINC02450	0.2834
AC068802.1	0.2834
AC012038.2	0.2834
AC012038.1	0.2834
MRPS36P5	0.2834
LINC02461	0.2834
ADAMTS20	0.2834
AC090525.1	0.2834
AC090525.2	0.2834
AC090525.3	0.2834
EEF1A1P17	0.2834
PUS7L	0.2834
AC093012.2	0.2834
AC093012.1	0.2834
TWF1	0.2834
TMEM117	0.2834
ZNF75BP	0.2834
AC025030.2	0.2834
AC025030.1	0.2834
AC025253.1	0.2834
AC025253.2	0.2834
NELL2	0.2834
AC079033.1	0.2834
DBX2	0.2834
AC008127.1	0.2834
RACGAP1P	0.2834
AC008127.2	0.2834
RNA5SP361	0.2834
AC009248.3	0.2834
PLEKHA8P1	0.2834
AC009248.1	0.2834
ANO6	0.2834
AC009248.2	0.2834
AC063924.1	0.2834
AC079950.1	0.2834
AC079950.2	0.2834
AC008124.1	0.2834
ARID2	0.2834
AC009464.1	0.2834
RN7SL246P	0.2834
KNOP1P2	0.2834
SCAF11	0.2834
AC084878.1	0.2834
SLC38A1	0.2834
AC025031.3	0.2834
SLC38A2	0.2834
AC025031.2	0.2834
AC008014.1	0.2834
AC025031.1	0.2834
AC025031.4	0.2834
AC025031.5	0.2834
AC008035.1	0.2834
OR7A19P	0.2834
MARK3P1	0.2834
SLC38A4	0.2834
AC079906.1	0.2834
AMIGO2	0.2834
PCED1B	0.2834
AC119044.1	0.2834
MIR4698	0.2834
PCED1B-AS1	0.2834
AC008083.2	0.2834
AC008083.3	0.2834
AC008083.4	0.2834
PPIAP45	0.2834
AC008083.1	0.2834
LINC02416	0.2834
MIR4494	0.2834
LINC02156	0.2834
ADI1P3	0.2834
AC003686.1	0.2834
AC004486.1	0.2834
RPAP3	0.2834
AC004241.3	0.2834
AC004241.1	0.2834
ENDOU	0.2834
AC004241.5	0.2834
AC004241.2	0.2834
RAPGEF3	0.2834
SLC48A1	0.2834
AC004241.4	0.2834
HDAC7	0.2834
AC004466.1	0.2834
AC004466.3	0.2834
AC004466.2	0.2834
LINC02354	0.2834
VDR	0.2834
AC121338.1	0.2834
AC121338.2	0.2834
AC004801.7	0.2834
TMEM106C	0.2834
COL2A1	0.2834
AC004801.5	0.2834
AC004801.4	0.2834
AC004801.3	0.2834
AC004801.6	0.2834
SENP1	0.2834
AC004801.2	0.2834
RNU6-1203P	0.2834
AC004801.1	0.2834
PFKM	0.2834
MIR6505	0.2834
ASB8	0.2834
AC074029.3	0.2834
AC074029.2	0.2834
PHBP18	0.2834
AC074029.1	0.2834
CCDC184	0.2834
AC074029.4	0.2834
AC024257.3	0.2834
OR10AD1	0.2834
AC024257.1	0.2834
AC024257.5	0.2834
H1-7	0.2834
AC024257.2	0.2834
ZNF641	0.2834
AC090115.1	0.2834
OR5BK1P	0.2834
AC024257.4	0.2834
OR5BT1P	0.2834
OR5BJ1P	0.2834
OR8S21P	0.2834
OR8T1P	0.2834
ANP32D	0.2834
C12orf54	0.2834
AC089987.2	0.2834
RPS10P20	0.2834
AC089987.1	0.2834
OR8S1	0.2834
OR5BS1P	0.2834
LALBA	0.2834
OR11M1P	0.2834
KANSL2	0.2834
SNORA2C	0.2834
MIR1291	0.2834
SNORA2A	0.2834
SNORA2B	0.2834
CCNT1	0.2834
TEX49	0.2834
AC117498.2	0.2834
ADCY6	0.2834
MIR4701	0.2834
ADCY6-DT	0.2834
AC117498.3	0.2834
AC117498.1	0.2834
CACNB3	0.2834
DDX23	0.2834
RND1	0.2834
RNU6-600P	0.2834
AC073610.1	0.2834
AC073610.2	0.2834
CCDC65	0.2834
FKBP11	0.2834
ARF3	0.2834
WNT10B	0.2834
RNU6-940P	0.2834
WNT1	0.2834
DDN	0.2834
AC011603.4	0.2834
DDN-AS1	0.2834
PRKAG1	0.2834
KMT2D	0.2834
RHEBL1	0.2834
AC011603.5	0.2834
DHH	0.2834
AC011603.2	0.2834
LMBR1L	0.2834
TUBA1B	0.2834
AC011603.3	0.2834
AC011603.1	0.2834
TUBA1A	0.2834
TUBA1C	0.2834
AC010173.2	0.2834
AC010173.1	0.2834
AC125611.3	0.2834
AC125611.4	0.2834
PRPH	0.2834
TROAP	0.2834
C1QL4	0.2834
DNAJC22	0.2834
SPATS2	0.2834
AC125611.2	0.2834
AC125611.1	0.2834
AC020612.4	0.2834
KCNH3	0.2834
MCRS1	0.2834
PRPF40B	0.2834
AC020612.3	0.2834
FAM186B	0.2834
RNU6-834P	0.2834
POLR2KP1	0.2834
AC020612.1	0.2834
HIGD1AP9	0.2834
FMNL3	0.2834
TMBIM6	0.2834
AC020612.2	0.2834
LSM6P2	0.2834
NCKAP5L	0.2834
BCDIN3D-AS1	0.2834
BCDIN3D	0.2834
AC131157.1	0.2834
RPL35AP28	0.2834
FAIM2	0.2834
LINC02395	0.2834
LINC02396	0.2834
AQP2	0.2834
AC025154.2	0.2834
AC025154.1	0.2834
AQP5	0.2834
AQP6	0.2834
RACGAP1	0.2834
ASIC1	0.2834
SMARCD1	0.2834
GPD1	0.2834
COX14	0.2834
AC074032.1	0.2834
CERS5	0.2834
LIMA1	0.2834
AC008147.2	0.2834
AC008147.3	0.2834
AC008147.1	0.2834
MIR1293	0.2834
RNU6-1093P	0.2834
AC008147.4	0.2834
FAM186A	0.2834
AC090058.1	0.2834
LARP4	0.2834
DIP2B	0.2834
RNU6-769P	0.2834
RNU6-238P	0.2834
AC078818.1	0.2834
AC013244.1	0.2834
ATF1	0.2834
AC013244.2	0.2834
RN7SL519P	0.2834
TMPRSS12	0.2834
AC013244.3	0.2834
METTL7A	0.2834
AC008121.3	0.2834
AC008121.1	0.2834
AC008121.2	0.2834
HIGD1C	0.2834
AC008121.4	0.2834
SLC11A2	0.2834
RNU6-87P	0.2834
RNU6-1273P	0.2834
LETMD1	0.2834
CSRNP2	0.2834
TFCP2	0.2834
AC087884.2	0.2834
PHBP19	0.2834
AC087884.1	0.2834
RNU6-199P	0.2834
POU6F1	0.2834
AC139768.1	0.2834
DAZAP2	0.2834
SMAGP	0.2834
BIN2	0.2834
CELA1	0.2834
GALNT6	0.2834
SLC4A8	0.2834
AC107031.1	0.2834
SCN8A	0.2834
HNRNPA3P10	0.2834
AC068987.1	0.2834
TMDD1	0.2834
AC068987.2	0.2834
FIGNL2	0.2834
AC068987.3	0.2834
FIGNL2-DT	0.2834
ANKRD33	0.2834
AC025259.2	0.2834
ACVRL1	0.2834
ACVR1B	0.2834
RNU6-574P	0.2834
GRASP	0.2834
NR4A1	0.2834
NR4A1AS	0.2834
ATG101	0.2834
AC025259.1	0.2834
SMIM41	0.2834
OR7E47P	0.2834
AC078864.1	0.2834
LINC00592	0.2834
KRT80	0.2834
C12orf80	0.2834
METTL7AP1	0.2834
KRT7	0.2834
KRT7-AS	0.2834
AC021066.1	0.2834
KRT87P	0.2834
AC021066.3	0.2834
AC021066.2	0.2834
AC021066.4	0.2834
KRT81	0.2834
AC121757.2	0.2834
AC121757.1	0.2834
KRT83	0.2834
KRT89P	0.2834
KRT85	0.2834
KRT84	0.2834
AC078865.1	0.2834
KRT82	0.2834
AC055736.1	0.2834
KRT90P	0.2834
KRT75	0.2834
KRT6B	0.2834
KRT6C	0.2834
KRT6A	0.2834
KRT5	0.2834
KRT71	0.2834
KRT74	0.2834
KRT72	0.2834
KRT73-AS1	0.2834
KRT73	0.2834
KRT128P	0.2834
KRT2	0.2834
KRT1	0.2834
KRT77	0.2834
AC055716.3	0.2834
KRT126P	0.2834
KRT125P	0.2834
AC055716.2	0.2834
AC055716.1	0.2834
BTBD10P1	0.2834
KRT127P	0.2834
ARL2BPP2	0.2834
KRT76	0.2834
AC107016.2	0.2834
KRT3	0.2834
KRT4	0.2834
KRT79	0.2834
AC107016.1	0.2834
KRT78	0.2834
RPL7P41	0.2834
KRT8	0.2834
KRT18	0.7767
EIF4B	0.2712
AC068888.2	0.2712
AC068888.1	0.2712
TNS2	0.2712
MIR6757	0.2712
SPRYD3	0.2712
IGFBP6	0.2712
SOAT2	0.2712
VTI1BP3	0.2712
RNU6-333P	0.2712
HIGD1AP1	0.2712
EIF4A1P4	0.2712
CSAD	0.2712
AC073573.1	0.2712
ZNF740	0.2712
ITGB7	0.2712
RARG	0.2712
AC021072.1	0.2712
MFSD5	0.2712
ESPL1	0.2712
PFDN5	0.2712
AC073611.1	0.2712
C12orf10	0.2712
AAAS	0.2712
SP7	0.2712
SP1	0.2712
AMHR2	0.2712
PRR13	0.2712
AC023509.1	0.2712
PCBP2	0.2712
PCBP2-OT1	0.2712
AC023509.4	0.2712
MAP3K12	0.2712
AC023509.3	0.2712
TARBP2	0.2712
ATF7-NPFF	0.2712
NPFF	0.2712
ATF7	0.2712
AC023509.2	0.2712
AC023509.6	0.2712
AC023509.5	0.2712
ATP5MC2	0.2712
AC073594.1	0.2712
CALCOCO1	0.2712
AC076968.2	0.2712
CISTR	0.2712
AC076968.1	0.2712
RN7SKP289	0.2712
HOXC13-AS	0.2712
HOXC13	0.2712
HOXC12	0.2712
HOTAIR	0.2712
AC012531.5	0.2712
AC012531.7	0.2712
AC012531.4	0.2712
AC012531.6	0.2712
HOXC11	0.2712
HOXC-AS3	0.2712
HOXC10	0.2712
AC012531.3	0.2712
HOXC6	0.2712
MIR196A2	0.2712
HOXC-AS2	0.2712
HOXC9	0.2712
HOXC-AS1	0.2712
HOXC8	0.2712
HOXC4	0.2712
AC012531.2	0.2712
AC012531.1	0.2712
HOXC5	0.2712
MIR615	0.2712
AC023794.2	0.2712
AC023794.5	0.2712
AC023794.4	0.2712
FAM242C	0.2712
AC023794.1	0.2712
SMUG1	0.2712
LINC02381	0.2712
AC023794.7	0.2712
AC023794.6	0.2712
AC023794.3	0.2712
CBX5	0.2712
MIR3198-2	0.2712
RN7SL390P	0.2712
SCAT2	0.2712
AC078778.1	0.2712
HNRNPA1	0.2712
NFE2	0.2712
COPZ1	0.2712
RNU6-950P	0.2712
MIR148B	0.2712
RN7SL744P	0.2712
AC079313.2	0.2712
AC079313.1	0.2712
GPR84	0.2712
ZNF385A	0.2712
ITGA5	0.2712
LINC01154	0.2712
GTSF1	0.2712
NCKAP1L	0.2712
AC068789.1	0.2712
PDE1B	0.2712
PPP1R1A	0.2712
GLYCAM1	0.2712
LACRT	0.2712
DCD	0.2712
AC079310.1	0.2712
VDAC1P5	0.2712
MUCL1	0.2712
TESPA1	0.2712
AC027287.2	0.2712
NEUROD4	0.2712
OR9K1P	0.2712
AC027287.1	0.2712
OR9K2	0.2712
OR9R1P	0.2712
OR10U1P	0.2712
OR10A7	0.2712
OR6C74	0.2712
OR6C69P	0.2712
OR6C72P	0.2712
OR6C6	0.2712
OR6C5P	0.2712
OR6C1	0.2712
OR6C3	0.2712
OR6C7P	0.2712
OR6C75	0.2712
OR6C71P	0.2712
OR6C66P	0.2712
OR6C73P	0.2712
OR6C65	0.2712
PHC1P1	0.2712
OR6C76	0.2712
AC122685.1	0.2712
OR6C2	0.2712
OR6C70	0.2712
OR6C68	0.2712
OR6C64P	0.2712
OR6C4	0.2712
OR2AP1	0.2712
OR6U2P	0.2712
OR10P1	0.2712
AC009779.6	0.2712
OR10AE3P	0.2712
AC009779.5	0.2712
AC009779.7	0.2712
METTL7B	0.2712
ITGA7	0.2712
AC009779.4	0.2712
BLOC1S1	0.2712
RDH5	0.2712
CD63	0.2712
AC009779.3	0.2712
AC009779.2	0.2712
AC009779.1	0.2712
GDF11	0.2712
SARNP	0.2712
AC023055.1	0.2712
AC073487.1	0.2712
ORMDL2	0.2712
DNAJC14	0.2712
TMEM198B	0.2712
MMP19	0.2712
OLA1P3	0.2712
GSTP1P1	0.2712
PYM1	0.2712
DGKA	0.2712
AC025162.2	0.2712
PMEL	0.2712
CDK2	0.2712
AC025162.1	0.2712
RAB5B	0.2712
AC034102.1	0.2712
SUOX	0.2712
IKZF4	0.2712
AC034102.8	0.2712
AC034102.3	0.2712
RPS26	0.2712
ERBB3	0.2712
AC034102.2	0.2712
PA2G4	0.2712
AC034102.4	0.2712
RPL41	0.2712
ESYT1	0.2712
ZC3H10	0.2712
AC034102.7	0.2712
AC034102.6	0.2712
AC034102.5	0.2712
MYL6B	0.2712
MYL6	0.2712
SMARCC2	0.2712
AC073896.4	0.2712
RNF41	0.2712
NABP2	0.2712
SLC39A5	0.2712
ANKRD52	0.2712
COQ10A	0.2712
AC073896.5	0.2712
CS	0.2712
AC073896.1	0.2712
AC073896.2	0.2712
AC073896.3	0.2712
CNPY2	0.2712
PAN2	0.2712
IL23A	0.2712
STAT2	0.2712
RNU7-40P	0.2712
APOF	0.2712
APONP	0.2712
AC025574.1	0.2712
AC024884.2	0.2712
AC024884.1	0.2712
TIMELESS	0.2712
MIP	0.2712
AC097104.1	0.2712
SPRYD4	0.2712
GLS2	0.2712
HSPD1P4	0.2712
RBMS2	0.2712
RNU6-343P	0.2712
BAZ2A	0.2712
ATP5F1B	0.2712
SNORD59A	0.2712
PTGES3	0.2712
RN7SL809P	0.2712
NACA	0.2712
AC117378.1	0.2712
PRIM1	0.2712
HSD17B6	0.2712
AC121758.2	0.2712
AC121758.4	0.2712
